LON,LAT,EDO,CLAVE,ESTACION,01/11/18
-98.916667,18.683333,MOR,LCUMR,"La Cuera, Mor.",39.01
-99.4,18.7,MOR,MIAMR,"Miacatl·n, Mor.",56.8
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",33.55
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",16.2
-99.258333,18.734722,MOR,OACMR,"Oacalco, Mor.",31.5
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",51
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Morelos, Mor.",65.2
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",54
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",36.82
-99.156944,18.771111,MOR,PROMR,"Progreso (IMTA), Mor.",27.1
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",34.2
-98.936111,18.541389,MOR,SHUAUTLA,"Sierra de Huautla, Mor. SMN*",37.6
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",46
-99.042778,18.580278,MOR,SPHMR,"San Pablo Hidalgo, Mor.",20.4
-99.2,18.9,MOR,TEMMR,"Temixco, Mor.",31.3
-99.078889,18.950833,MOR,TEPOZTLAN,"Tepoztl·n, Mor. SMN*",23.57
-98.710278,18.876389,MOR,TETMR,"Tetela del Volc·n, Mor.",53.3
-99.1,18.794167,MOR,TICMR,"Ticum·n, Mor.",57
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",24.85
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",149.32
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",50.9
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",25
-98.92,18.9875,MOR,TOTMR,"Totoloapan, Mor.",68.5
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",42.7
-99.250278,18.611111,MOR,TQGMR,"Tequesquitengo, Mor.",32.9
-99.188333,18.521111,MOR,XICMR,"Xicatlacotla, Mor.",21.5
-99.25,18.683333,MOR,XXOMR,"Xoxocotla, Mor.",21.9
-99.1,18.9,MOR,YAHMR,"Yautepec, Mor.",49
-99.200833,18.636667,MOR,ZCTMR,"Zacatepec, Mor.",23.5
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",7
-105.403333,22.479444,NAY,ACAPONETA,"Acaponeta, Nay. SMN*",4.75
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",21.3
-105.1125,21.831111,NAY,CAPNR,"Capomal, Nay.",17.8
-104.450833,21.428333,NAY,CJNNR,"Leonardo RodrÌguez Alcaine, Nay.",47.3
-105.136667,20.889722,NAY,GAVNR,"Gaviotas, Nay.",78.01
-104.516944,22.250833,NAY,JMANR,"Jes˙s MarÌa, Nay.",14.7
-105.341667,22.558333,NAY,LESNR,"La Estancia, Nay.",7.5
-105.020833,22.377778,NAY,PAJNR,"Pajaritos, Nay.",15.28
-105.211667,22.119722,NAY,ROMNR,"Rosa Morada, Nay.",10
-104.8,21.8,NAY,RSRNR,"Reguladora San Rafael, Nay.",15.7
-105.1425,21.958333,NAY,RUINR,"Ruiz, Nay.",14.61
-104.891944,21.489444,NAY,TEPNR,"Tepic, Nay.",46.8
-99.680556,24.883333,NL,ADJNL,"Las Adjuntas, N.L.",17
-99.680556,24.897222,NL,ADJUNTASHUALA,"Las Adjuntas, N.L. SGT*",17
-100.011944,25.272778,NL,AL2NL,"Allende Dos, N. L.",22.81
-100.134444,27.24,NL,ANHNL,"An·huac, N.L.",8.56
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",24.44
-99.911667,24.321944,NL,ASCNL,"La AscensiÛn, N.L.",23
-99.743889,24.99,NL,CABNL,"Cabezones, N.L.",25.42
-99.578889,24.871944,NL,CAMNL,"Camacho, N.L.",24.53
-100.274722,25.800556,NL,CANNL,"El Canad·, N.L.",8.5
-99.439444,24.976111,NL,CARNL,"Carmen de los Elizondo Linares, N. L.",13.44
-99.276944,25.711667,NL,CCHNL,"Cuchillo-Solidaridad, N.L.",8.52
-100.172222,25.952222,NL,CDFNL,"CiÈnega de Flores, N.L.",2.08
-99.975,25.590278,NL,CDRNL,"Cadereyta, N.L.",6.87
-99.746944,27.699167,NL,COLOMBIA,"Colombia, N.L. SGT*",2.25
-99.399722,24.9375,NL,CPRNL,"JosÈ LÛpez Portillo, N.L.",9.56
-99.6975,24.783611,NL,CRUNL,"Crucitas, N.L.",36.4
-99.614167,26.091389,NL,CRVNL,"Cerralvo, N.L.",11.54
-100.172778,23.676389,NL,DARNL,"Doctor Arroyo, N.L.",41.51
-100.198056,25.5175,NL,ECSNL,"El Cerrito, N.L.",10
-100.308333,25.576944,NL,ELDIENTE,"El Diente SMN, N. L.",26.8
-100.083333,24.833333,NL,GALNL,"Galeana, N.L.",34.6
-100.014444,25.961944,NL,HGRNL,"Higueras, N.L.",13.01
-99.975556,25.765,NL,LAARENA,"La Arena, N.L. SGT*",20.75
-100.128056,25.428056,NL,LBCNL,"La Boca, N.L.",28.5
-99.527222,25.497222,NL,LERNL,"Las Enramadas, N.L.",11.03
-99.401389,25.898333,NL,LosHerrera,"Los Herrera, N.L. SGT*",7.75
-99.196667,26.022222,NL,MDRNL,"Madero, N.L.",14.74
-99.833333,25.174167,NL,MTMNL,"Montemorelos, N.L.",34.13
-100.271667,25.6825,NL,MTRNL,"Monterrey, N.L.",12.14
-100.118056,23.4225,NL,MYNNL,"Mier y Noriega, N.L.",28.41
-100.304722,25.733611,NL,OBSNL,"Observatorio de Nuevo LeÛn, N.L.",11.64
-99.221667,24.992778,NL,PAMNL,"La Pamona, N.L.",15.02
-100.372222,27.429167,NL,PSANL,"Salinillas, N.L.",6.05
-100.271667,26.509722,NL,RADIOSONDEOMTY,"Radiosondeo, Monterrey N.L. SGT*",6.75
-100.551111,25.028333,NL,SRANL,"San Rafael, N.L.",11.51
-99.77,25.503611,NL,Tepehuaje,"Cadereyta, N.L. SGT*",14.5
-100.271667,25.682778,NL,TOPOCHICO,"Topo Chico Monterrey, N.L. SGT*",1.06
-99.777778,23.981389,NL,ZRGNL,"Zaragoza, N.L.",33.5
-95.698889,16.009167,OAX,ASTOX,"Astata, Oax.",0.8
-96.53,17.43,OAX,ATEOX,"Atepec, Oax.",11.51
-96.1,17.016667,OAX,AYUOX,"Ayutla, Oax.",24.5
-96.716667,17.066667,OAX,BAEOX,"Base AÈrea, Oax.",17.7
-95.929167,16.647222,OAX,BOQOX,"Boquilla 1, Oax.",13.7
-96.263611,17.999167,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",89.2
-94.816667,16.583333,OAX,CHIOX,"Chicapa, Oax.",10.43
-96.658333,18.492778,OAX,CSPOX,"Cosolapa, Oax.",53.71
-96.416667,18.233333,OAX,DPSOX,"Dique Pescaditos, Oax.",110.19
-95.424722,16.436389,OAX,EMAOX,"El MarquÈs (RÌo Tehuantepec), Oax.",0.01
-97.783333,17.8,OAX,HLOOX,"Observatorio de Huajuapan de LeÛn, Oax.",29.21
-95.1,16.583333,OAX,IXTOX,"Ixtepec, Oax.",42.3
-96.2,17.866667,OAX,JACOX,"Jacatepec, Oax.",235.5
-95.397778,16.445556,OAX,JDMOX,"Presidente Benito Ju·rez, Oax.",0
-95.033333,16.433333,OAX,JUCOX,"Juchitan, Oax.",33.2
-95.2,16.6,OAX,KM1OX,"km 33+190, Oax.",14
-95.716667,16.416667,OAX,KM2OX,"km 51+740, Oax.",8.4
-96.905556,18.210556,OAX,LCAOX,"La Carbonera, Oax.",32.7
-97.688333,15.966667,OAX,LCHACAHUA,"Laguna Chacahua, Oax. SMN*",37.4
-95.3,16.4,OAX,LPIOX,"Las Pilas, Oax.",0
-95.483333,17.45,OAX,MAROX,"MarÌa Lombardo, Oax.",78.24
-95.036389,16.882778,OAX,MROOX,"MatÌas Romero, Oax. SMN*",21.34
-96.779722,18.360278,OAX,NAROX,"Naranjastitla, Oax.",209.26
-96.733333,17.066667,OAX,OACOX,"Oaxaca Centro, Oax.",4.92
-96.7,17,OAX,OAOOX,"Observatorio de Aeropuerto Oaxaca, Oax.",22.61
-94.4,16.5,OAX,OSTOX,"Ostuta, Oax.",1.4
-96.083333,18.166667,OAX,PAPOX,"Papaloapan, Oax.",29.42
-96.483333,15.666667,OAX,PTAOX,"Puerto ¡ngel, Oax.",27.6
-95.281389,16.476111,OAX,RHOOX,"RÌo Hondo, Oax.",0
-95.916667,17.733333,OAX,RMLOX,"RÌo Manso Lalana, Oax.",90.1
-97.725,16.102778,OAX,RVEOX,"RÌo Verde, Oax.",22
-95.165,16.283056,OAX,SBLOX,"San Blas Atempa, Oax.",0
-96.55,17.266667,OAX,SCIOX,"Ixtepeji (S. Catarina I.), Oax.",9
-95.2,16.183333,OAX,SCROX,"Salina Cruz, Oax.",2
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",374
-96.453611,17.1175,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",62.93
-96.933333,17.516667,OAX,SNAOX,"Santiago Nacaltepec, Oax.",4.57
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",90.3
-95.2,16.3,OAX,TEHOX,"Tehuantepec, Oax.",0
-96.412222,18.232222,OAX,TEMOX,"Presidente Alem·n, Oax.",39.2
-95.6,16.416667,OAX,TEQOX,"Tequisistl·n, Oax.",0
-96.133333,18.083333,OAX,TUXOX,"Tuxtepec, Oax.",80.54
-96.381389,17.925556,OAX,UCFOX,"CFE-Usila, Oax.",306.32
-94.833333,16.45,OAX,UHGOX,"UniÛn Hidalgo, Oax.",6
-96.3,17.776389,OAX,VANOX,"Valle Nacional, Oax.",299.31
-97.826111,17.724444,OAX,YOSOX,"Yosocuta, Oax.",22.23
-95.93,17.15,OAX,ZACOX,"Zacatepec, Oax.",167
-94.216111,16.4025,OAX,ZANOX,"Zanatepec, Oax.",19.61
-97.418056,19.45,PUE,ACHPB,"Alchichilca, Pue.",31.44
-97.934167,19.0625,PUE,ACJPB,"Acajete, Pue.",101.71
-98.055,18.277222,PUE,ADOPB,"Acatl·n de Osorio, Pue.",78.7
-98.135833,18.9425,PUE,AFRPB,"Africam, Pue.",102.4
-98.148056,20.033056,PUE,AHUPB,"Ahuazontepec, Pue.",103.7
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",71.11
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",107.1
-97.881111,20.385833,PUE,AVCPB,"¡vila Camacho, Pue.",54.51
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires, Pue. CFE.",193.36
-98.108611,18.9125,PUE,BDDPB,"Manuel ¡vila Camacho, Pue.",82.1
-97.441667,18.987222,PUE,CDSPB,"Ciudad Serd·n, Pue.",52.5
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",67
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",49.54
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",102.6
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",106.61
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",128.42
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",49.81
-98.164722,18.612778,PUE,COAPB,"Coatzingo, Pue.",57.02
-98.059444,19.092778,PUE,CPLPB,"Capulac, Pue.",127.52
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan, Pue.",368.03
-98.275556,18.966111,PUE,ECHPB,"EcheverrÌa, Pue.",99.01
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",57.81
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",63.01
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",139.84
-97.815833,19.621667,PUE,IXTPB,"Ixtacamaxtitl·n, Pue.",67.7
-98.466389,18.610833,PUE,IZMPB,"Iz˙car de Matamoros, Pue.",59.02
-97.691111,19.457222,PUE,LIBPB,"Libres, Pue.",70
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",125.5
-97.850278,20.733056,PUE,MTLPB,"Metlaltoyuca, Pue.",69
-98.002222,20.216389,PUE,NECAXASGT,"Necaxa, Pue. SGT*",78.7
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",88.9
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",47.05
-98.156667,20.2775,PUE,PAHUATLAN,"Pahuatl·n de Valle, Pue. SGT*",93.7
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",192.5
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",41.05
-97.702778,20.445833,PUE,PTEPALOMAS,"Puente Palomas, Pue. SGT*",87.1
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",115
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",82.51
-97.616667,19.25,PUE,QUIPB,"Quimixtl·n, Pue.",50.42
-97.401667,20.116111,PUE,RNAPB,"Rancho Nuevo (Ayotoxco), Pue.",293.52
-98.22,19.113056,PUE,SCRPB,"San CristÛbal Caleras, Pue.",113.53
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",143.02
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",228.42
-97.486389,19.952778,PUE,STLPB,"Sontalaco, Pue. CFE.",193.51
-97.7925,20.004444,PUE,TDRPB,"Tepango de RodrÌguez, Pue.",196.01
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",43.5
-97.395556,18.479167,PUE,TEHPB,"Tehuac·n, Pue.",18.02
-98.777222,18.451944,PUE,TELPB,"Teotlalco, Pue.",59.3
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",60.8
-97.794167,20.000833,PUE,TEPPB,"Tepexic, Pue.",96.6
-97.430556,18.468889,PUE,TETPB,"Teopilco, Pue.",8
-97.390556,19.887778,PUE,TEZIUTLAN,"Teziutl·n, Pue. SMN*",96.4
-97.956944,19.815278,PUE,TEZPB,"Teziutl·n, Pue.",66.05
-96.849722,18.405,PUE,TLPPB,"Tlacotepec de DÌaz, Pue.",266.5
-98.040556,20.374167,PUE,TLXPB,"Tlaxco, Pue.",95.03
-97.491944,19.489167,PUE,TPYPB,"Tepeyahualco, Pue.",63.03
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",204.45
-97.675833,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",63.3
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Ju·rez, Pue.",137.51
-97.585,19.859722,PUE,ZCPPB,"Zacapoaxtla, Pue.",81.8
-97.011389,18.332222,PUE,ZOQPB,"Zoquitl·n, Pue.",57.01
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",74
-100.490833,20.592222,QRO,ADJQT,"Las Adjuntas, Qro. SGT*",37.7
-100.269444,20.704167,QRO,AMZQT,"Amazcala, Qro. SGT*",21.8
-100.354167,20.5025,QRO,BATQT,"El Bat·n, Qro.",40
-100.435556,20.604167,QRO,CARQT,"Carrillo, Qro.",33.2
-100.080278,20.418611,QRO,CNSQT,"ConstituciÛn de 1917, Qro.",38.3
-100.453333,20.535,QRO,EPUQT,"El Pueblito, Qro.",31.5
-100.366667,20.566667,QRO,GHQQT,"Gerencia Hidalgo, Qro.",23.8
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",70.7
-99.479722,21.230278,QRO,JLPQT,"Jalpan, Qro.",25.7
-100.45,20.7,QRO,JRQQT,"Juriquilla, Qro.",51.7
-100.23,20.62,QRO,MARQT,"El MarquÈs, Qro.",46.4
-100.366667,20.566667,QRO,OBSQT,"Observatorio de QuerÈtaro, Qro.",49.5
-99.815,21.055833,QRO,PMLQT,"PeÒamiller, Qro.",19.41
-100,20.3625,QRO,SJSQT,"San JosÈ, Qro.",33.5
-86.886944,21.142778,QROO,CANCUN_ESIME,"Canc˙n, Q. Roo. SMN* ESIME",49.8
-86.820278,21.156667,QROO,CANQR,"Canc˙n, Q. Roo.",49.2
-87.300556,18.755556,QROO,CHINCHORROMAR,"Banco Chinchorro, Q. Roo. SEMAR*",92.9
-88.3275,18.500556,QROO,CHOQR,"Chetumal, Q. Roo.",62.01
-86.775833,21.074444,QROO,CNCQR,"Canc˙n, Q. Roo. SMN*",43.88
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo.",76.7
-88.045,19.575556,QROO,FCRQR,"Felipe Carrillo Puerto, Q. Roo.",137.1
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo.",38.4
-106.654167,24.047222,SIN,ACTSI,"Acatit·n, Sin.",3.41
-109.183333,25.916667,SIN,AHMSI,"Ahome, Sin.",0
-107.383333,25.090278,SIN,AL2SI,"El Varejonal (hidro), Sin.",0.01
-107.388333,25.101389,SIN,ALMSI,"Adolfo LÛpez Mateos, Sin.",0
-108.7,25.7,SIN,ARCSI,"Adolfo RuÌz CortÌnes, Sin.",5.5
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",0.6
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",4.02
-108.329167,26.736111,SIN,CHXSI,"Choix EstaciÛn, Sin.",0
-107.4,24.816667,SIN,CLCSI,"Culiac·n, Sin.",0.01
-109.333333,26.1,SIN,CRRSI,"El Carrizo, Sin.",0
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",0
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",0
-108.316667,26.083333,SIN,GB2SI,"El Sabinal (hidro), Sin.",0
-108.3275,28.95,SIN,GBESI,"Ing. Guillermo Blake Aguilar, Sin.",0
-107.911944,25.855278,SIN,GD2SI,"Bacurato (hidro) presa Gustavo Diaz Ord·z, Sin.",0.01
-107.911111,25.856667,SIN,GDOSI,"Gustavo DÌaz Ordaz, Sin.",0
-108.091667,25.469444,SIN,GMCSI,"Guam˙chil, Sin.",0
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",0
-107.225,25.344444,SIN,GTNSI,"Guatenipa, Sin.",1.5
-109.333333,25.983333,SIN,HDZSI,"Higuera de Zaragoza, Sin.",0
-106.595833,23.955556,SIN,IXPSI,"Ixpalino, Sin.",4.5
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",0
-106.807222,24.571667,SIN,JLPSI,"JosÈ LÛpez Portillo, Sin.",0
-108.013889,25.9,SIN,JNASI,"Jaina, Sin.",1.02
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de DomÌnguez, Sin.",0
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",2
-108.35,26.904167,SIN,LD2SI,HUITES (HIDRO),0
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",0
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",0
-106.4,23.233333,SIN,MZTSI,"Mazatl·n, Sin.",5.3
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiac·n, Sin.",0
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",0
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",2.7
-107.755833,25.124722,SIN,RAVSI,"EstaciÛn Rancho Viejo, Sin.",3
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",23
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",0
-107.5,25.3,SIN,SJNSI,"San Juan, Sin.",0.91
-107.1,24.8,SIN,SLRSI,"San Lorenzo, Sin.",0.01
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini Vizcaino, Sin.",5
-107.158333,24.813889,SIN,SN2SI,"Sanalona (hidro), Sin.",1.23
-107.151389,24.815,SIN,SNLSI,"Sanalona, Sin.",1.2
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",13.5
-108.129167,26.9,SIN,TBRSI,"San Francisco, Sin.",0.5
-105.846944,23.088333,SIN,TORSI,"Las Tortugas, Sin.",10.5
-107.059722,24.7475,SIN,VINSI,"Vinoramas, Sin.",0.01
-108.359722,25.741667,SIN,ZOPSI,"El Zopilote, Sin.",0
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",39
-99.016667,21.983333,SLP,CDVSL,"Ciudad Valles, S.L.P.",2
-99.330556,22.518889,SLP,ELNARANJO,"El Naranjo, S.L.P. SGT*",21.4
-99.251389,21.907778,SLP,GALLINAS,"Gallinas, S.L.P. SGT*",41
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",40.8
-100.820556,21.88,SLP,IVGSL,"ValentÌn Gama, S.L.P.",24.52
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",18.83
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",60.5
-98.8,21.333333,SLP,MTPSL,"Matlapa, S.L.P.",78.62
-99.32,22.523333,SLP,NRJSL,"Naranjos, S.L.P.",21.4
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",24.52
-99.830556,21.651111,SLP,PMYSL,"Pedro Montoya (San Ciro), S.L.P.",22.71
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",91.2
-98.889722,21.422222,SLP,REQUETEMU,"Requetemu, S.L.P. SGT*",74
-98.888611,21.425,SLP,RQTSL,"Requetemu, S.L.P.",74.09
-99.995,21.931389,SLP,RVDSL,"RÌo Verde, S.L.P.",22.21
-98.611667,21.68,SLP,SANVICENTE,"San Vicente, S.L.P. SGT*",39.6
-101.683333,22.633333,SLP,SDHSL,"Salina de Hidalgo, S.L.P.",36.1
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",23.02
-101.019167,22.148056,SLP,SLPSL,"San Luis PotosÌ, S.L.P.",48.6
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",30.8
-98.617222,21.692778,SLP,SVTSL,"San Vicente, S.L.P.",39.6
-99.146111,21.822222,SLP,TANCHACHIN,"TanchachÌn, S.L.P. SGT*",34.5
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",50
-98.756111,21.227778,SLP,TEMAMATLA,"Temamatla, S.L.P. SGT*",28.8
-98.862222,21.243056,SLP,TIERRABLANCA,"Tierra Blanca, S.L.P. SGT*",50
-98.773333,22.003611,SLP,TMISL,"TamuÌn, S.L.P.",6.2
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",0
-102.371667,21.78,SON,AGCSO,"Agua Caliente, Son.",0
-108.937778,27.021667,SON,ALMSO,"¡lamos, Son.",0.01
-111.733333,30.716667,SON,ALTSO,"Altar, Son.",1.5
-109.8925,27.8225,SON,AOBSO,"¡lvaro ObregÛn, Son.",0
-109.106667,27.226111,SON,ARCSO,"Adolfo RuÌz CortÌnes, Son.",2
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",0
-110.92,29.076667,SON,ARLSO,"Abelardo RodrÌguez Lujan, Son.",0.01
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",0
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",0.01
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",0
-110.215,30.003611,SON,BNMSO,"Banamichi, Son.",0
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",0.01
-111.516389,30.873333,SON,CHTSO,"CuauhtÈmoc, Son.",2.5
-110.736389,29.472222,SON,CJNSO,"El CajÛn, Son.",0.01
-110.290833,30.98,SON,CNNSO,"Cananea, Son.",0
-109.938056,27.5,SON,COBSO,"Ciudad ObregÛn, Son.",0.01
-108.7625,26.603611,SON,CZNSO,"Cazanate, Son.",1
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",0
-110.8,27.95,SON,EPLSO,"Empalme, Son.",0
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",0
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",0.01
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",0.01
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",0
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",1.8
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",0
-109.378889,30.437778,SON,LCDSO,"L·zaro C·rdenas, Son.",0
-110.137778,29.003611,SON,MZTSO,"Mazat·n, Son.",0
-109.6875,30.374444,SON,NCZSO,"Nacozari, Son.",0
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",3.2
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",0
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",2.4
-110.706111,29.229722,SON,ORGSO,"El Oregano, Son.",0
-109.083333,29.433333,SON,PDNSO,"Paso Nacori, Son.",0
-109.642222,28.976667,SON,PECSO,"Plutarco ElÌas Calles, Son.",0
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo FÈlix ValdÈs, Son.",0.01
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",0.01
-112.116667,30.697778,SON,PTQSO,"Pitiquito, Son.",1
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",0
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",3.5
-110.239167,28.713333,SON,SJPSO,"San JosÈ de Pimas, Son.",0
-114.783333,32.483333,SON,SLCSO,"San Luis RÌo Colorado, Son.",1
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",9.3
-109.5,29.534722,SON,TPCSO,"Tepache, Son.",0.01
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",0
-110.289722,27.643611,SON,VCMSO,"VÌcam, Son.",0
-109.223056,26.983611,SON,VRNSO,"Veranito, Son.",0
-108.927778,28.371389,SON,YCRSO,"YÈcora, Son.",0.02
-93.488333,17.546667,TAB,AMACONITE2ASEC,"Amacohite 2a SecciÛn P. Civil, Tab.",333.2
-91.483333,17.433333,TAB,BDCTB,"Boca del Cerro, Tab.",63.3
-93.413611,17.808889,TAB,CARTB,"C·rdenas, Tab.",415.5
-91.229167,17.289722,TAB,CUSUMACINTA,"CaÒÛn Usumacinta, Tab. SMN*",99.6
-92.916667,17.98,TAB,EMUTB,"Villahermosa Muelle, Tab.",543.8
-92.814722,18.043611,TAB,EPOTB,"El Porvenir, Tab.",535
-92.916667,17.966667,TAB,GABTB,"Gaviotas 2, Tab.",104
-93,17.975,TAB,GONTB,"Gonz·lez, Tab.",441.3
-92.807778,18.037222,TAB,LAGSANJULIAN,"Laguna San Julian, Tab. SGT*",39.86
-92.6,17.766667,TAB,MACTB,"Macuspana, Tab.",574.7
-92.753333,17.391667,TAB,OXOTB,"Oxolot·n, Tab.",448.3
-93.33,18.42,TAB,PARAISO,"ParaÌso, Tab. SMN*",402.75
-93.386111,17.769444,TAB,PAREDON,"ParedÛn HC, Tab. SGT*",274.8
-92.646389,18.406389,TAB,PCENTLA,"Pantanos de Centla, Tab. SMN*",179.6
-92.879167,17.854167,TAB,PNVTB,"Pueblo Nuevo, Tab.",478.9
-92.976944,17.980278,TAB,POSTA,"La Posta SGT, Tab.",629
-93.383333,17.815278,TAB,PTESOLIDARIDAD,"Puente Solidaridad, Tab. SGT*",238.2
-92.9375,17.566667,TAB,PUYTB,"Puyacatengo, Tab.",399.1
-93.291667,17.979167,TAB,SAMTB,"Samaria, Tab.",303.7
-91.158333,17.791667,TAB,SPTTB,"San Pedro, Tab.",298.7
-92.816667,17.466667,TAB,TAPTB,"Tapijulapa, Tab.",284.5
-92.966667,17.566667,TAB,TEATB,"Teapa, Tab.",416.8
-92.607222,18.384722,TAB,TRESBRAZOS,"Tres Brazos, Tab. SGT*",321.6
